x	u1	f1	u2	f2	u	f
0.35188616000000006	0.9999999999999996	-0.9999999999999988	0.99999999993721	-1.0000000727688874	0.7630388057523169	-1.0387874915372644
0.29986576	1.0000000000000004	-0.999999999999992	0.999999989652853	-0.9999974325804722	0.7039063148854287	-1.040936550291262
0.31674376	0.9999999999999998	-1.0000000000000013	0.9999999983188109	-1.0000004747937898	0.7244196451483029	-1.0406704933814328
0.26873855999999996	1.0000000000000002	-0.9999999999999764	0.9999998102879026	-0.9999890380885449	0.6623684721481647	-1.0426104165695207
0.28430215999999997	0.9999999999999998	-1.0000000000000064	0.9999999614470466	-1.0000035633860713	0.6837626953696714	-1.0423970961529083
0.24009999999999995	1.0000000000000004	-0.9999999999998788	0.9999973513919297	-0.9999854133496714	0.6194840335181433	-1.044115808265085
0.25441927999999997	0.9999999999999999	-1.0000000000000153	0.9999993232487822	-1.0000310054961807	0.641517201188535	-1.0439532197914179
0.21381376000000007	0.9999999999999998	-0.9999999999992986	0.9999739061985535	-1.00025308959471	0.5757469426271318	-1.0454494989905647
0.22695688000000003	1.0	-1.000000000000111	0.9999917016025386	-1.0002579249273982	0.5981661857484145	-1.0453333390850421
0.18974736000000003	1.0	-0.9999999999957717	0.9998205414989157	-1.0025198108712903	0.5316591270907256	-1.04661449621273
0.20178056000000005	1.0	-1.0000000000006128	0.9999306246431368	-1.001699101620208	0.5542092419904862	-1.0465389670230452
0.16777216	0.9999999999999999	-0.9999999999741613	0.9991113194762299	-1.013168945397663	0.48771437386869665	-1.047618561759248
0.17875976000000002	0.9999999999999999	-1.0000000000037603	0.9995938527706906	-1.0083412023995217	0.5101458539952112	-1.047577086401175
0.14776335999999998	1.0	-0.9999999998420249	0.996686036486849	-1.0474349934543101	0.4443838202439893	-1.0484728363981917
0.15776775999999998	1.0	-1.0000000000229743	0.998256589348009	-1.0308750252253103	0.46646000724414216	-1.048458650624244
0.1296	1.0000000000000002	-0.9999999990324429	0.9902655033424077	-1.1298628502294579	0.4021035701392345	-1.0491906276775693
0.13868167999999997	1.0	-1.0000000001406872	0.9942429527574782	-1.089199601638158	0.4236066856956942	-1.0491972338284778
0.11316495999999997	0.9999999999999972	-0.9999999940641799	0.9765460419287423	-1.286735722553973	0.3612647659197366	-1.0497863903943347
0.12138247999999999	0.9999999999999998	-1.0000000008629835	0.9847207377851828	-1.2089275602250764	0.38200067663967074	-1.0498078756689286
0.09834496000000004	0.9999999999999593	-0.9999999635219705	0.952005216474922	-1.5332827580180233	0.3222062715014152	-1.0502749066658847
0.10575496000000001	1.0	-1.000000005302588	0.9661461182375652	-1.4110004044606383	0.34200792595416446	-1.0503061386851715
0.08503056000000002	0.9999999999993875	-0.9999997754390106	0.9140926018006788	-1.864437548080281	0.2852099647051894	-1.050670657044128
0.09168776000000003	1.0000000000000047	-1.0000000326442249	0.9353280780093646	-1.7004537829337518	0.30393951914737843	-1.050707376098736
0.07311616000000001	0.9999999999895831	-0.9999986155958965	0.8621534050054539	-2.2553746015010723	0.25049850354969905	-1.0509873643729548
0.07907336000000001	0.999999999999896	-1.000000201395599	0.8905663390758846	-2.062094142990533	0.26804821718287664	-1.051026194453916
0.0625	0.9999999997999698	-0.9999914653526518	0.7976411709967812	-2.6704234014652544	0.2182353274489533	-1.0512376869033788
0.06780808	0.9999999999937038	-1.0000012458489476	0.8322538860939613	-2.4654269679463963	0.2345273571133738	-1.0512760875593519
0.05308415999999999	0.9999999956790331	-0.9999477146589197	0.7236450695898365	-3.074208423578166	0.1885265818453761	-1.051433035337772
0.057792079999999996	0.999999999753871	-1.000007748713712	0.7627263920959357	-2.8748345025142865	0.20351183929564715	-1.0514692144782696
0.044774560000000005	0.9999998976427293	-0.9996902795322639	0.6440742648225545	-3.439674739768249	0.1614246127305316	-1.0515834889263411
0.04892936	0.9999999909683044	-1.0000491917358165	0.6855736465716673	-3.259162851514755	0.17508086579551932	-1.0516162936826559
0.03748096	0.9999975333917757	-0.9984323024647349	0.5628661890812211	-3.751166709072118	0.13693266277553384	-1.0516977876310856
0.04112776	0.999999682144827	-1.00034293382058	0.6047991221778874	-3.597191823624425	0.14926206648140092	-1.051726586916924
0.031116959999999996	0.9999491670032948	-0.9968985889197701	0.48343253152516247	-4.003550959661496	0.11501040900935276	-1.0517833800611136
0.034298959999999996	0.9999905325234468	-1.0031206330416969	0.5241301991111889	-3.878655193140605	0.12603664647189225	-1.0518079489989483
0.025600000000000005	0.9993181598988256	-1.0442053973775114	0.40838768116305485	-4.199356512275169	0.09558000801957306	-1.0518465099047454
0.02835848	0.9998163282432702	-1.0330098899340487	0.4466049003144027	-4.102333312845518	0.10534520621756506	-1.0518669231010234
0.02085136	0.9948362990678031	-1.4479103808699398	0.33950213660470896	-4.345581146088368	0.07853235323381577	-1.0518923266259872
0.023225680000000002	0.9980739498640565	-1.2528932756126718	0.37442032098502154	-4.273024124989632	0.0870939183038702	-1.0519088645611574
0.016796159999999997	0.9767377795643598	-2.9572091011457626	0.27779240590715154	-4.451068695385159	0.06373329500424528	-1.0519250090626338
0.01882376	0.9887407224622735	-2.1838500218094925	0.3089630881963149	-4.3986497757005125	0.0711607878989164	-1.051938079679259
0.013363360000000005	0.9304749983675262	-6.250872895764566	0.22367045479845654	-4.524736285499822	0.05102962361465692	-1.051947893148449
0.015079760000000001	0.9589335742696007	-4.573650445758669	0.25093589863898325	-4.488075477643962	0.057401771951068555	-1.0519579690730807
0.01048576	0.8472762584428406	-11.091218535255424	0.17710172610784986	-4.574576530325148	0.04025466441044606	-1.0519635972345445
0.011924560000000002	0.8953982977032818	-8.662663912377258	0.20051546554888747	-4.549736075821482	0.04565658180325807	-1.0519711679085002
0.0081	0.7322003476656966	-16.392327011047392	0.13774501868994207	-4.607228813418139	0.0312333803305581	-1.0519741403919585
0.00929288	0.7956775392044506	-13.76144204919374	0.15750351624911585	-4.590929135266059	0.03575404171175064	-1.0519796776412014
0.006146560000000002	0.600792803005829	-21.05982998660797	0.1050644248130715	-4.627909341997588	0.02378691835077014	-1.0519810506523897
0.007123280000000001	0.6708155049199961	-18.754373027043947	0.12145335929094156	-4.61756799840777	0.027516919574535517	-1.0519849858155361
0.004569760000000001	0.4700422760409057	-24.552906911311	0.07841313092123618	-4.640535709560374	0.017736571636041074	-1.0519854614131356
0.005358160000000002	0.5380618198060696	-22.826745421898394	0.09176767793224606	-4.634209299166122	0.020766184527785926	-1.0519881719881985
0.0033177599999999995	0.35216714995278514	-26.862695940662785	0.05709323310393541	-4.647935733572934	0.012907158083696847	-1.0519881952280894
0.00394376	0.4125188672219494	-25.716679489475993	0.06776996002379458	-4.64421895213166	0.015324678192311031	-1.0519899990209245
0.00234256	0.25327981540463657	-28.24583287085419	0.04039693878164774	-4.652074811004203	0.009129838449735328	-1.05198983496516
0.00283016	0.30339976659847057	-27.555284787847278	0.048754565291987045	-4.649989327866245	0.01102021204298563	-1.0519909898637574
0.0016000000000000003	0.1747839772109942	-29.005579169204257	0.027634188758762647	-4.65426707443953	0.006244413775232063	-1.0519907828661152
0.00197128	0.2143248440632943	-28.623278273885926	0.03402074337805457	-4.653157690243459	0.007688122854849089	-1.0519914905764651
0.0010497599999999998	0.11530704436127344	-29.38950623034818	0.018150798075630803	-4.65535506471038	0.004101152988910317	-1.051991308430549
0.00132488	0.14516101526722508	-29.19443154428288	0.022895205686006684	-4.6548009891229425	0.005173331965239854	-1.051991720754885
0.00065536	0.0721874343738217	-29.566909245010347	0.011340185668838541	-4.655853762339728	0.0025622081024015714	-1.0519915862915956
0.0008525599999999999	0.09378866902221689	-29.475599457627798	0.014746835624576874	-4.655597281192041	0.0033319628750394007	-1.0519918127825743
0.00038416000000000014	0.042373031298008124	-29.64071223382317	0.006650865301550152	-4.656060628986621	0.0015026771260324553	-1.051991725383986
0.0005197600000000001	0.05729370557446892	-29.601988635275607	0.008996144225174701	-4.655952485109677	0.0020325762694428902	-1.0519918414517504
0.00020735999999999997	0.022886796063883812	-29.667602913858154	0.0035911728790987488	-4.6561359797967325	0.0008113744841989931	-1.0519917907484244
0.00029576000000000005	0.03263387003998101	-29.653027684432338	0.0051212772851765695	-4.656095412788271	0.0011570826542684897	-1.0519918455218493
0.00010000000000000002	0.011040554131630947	-29.675787026109212	0.0017322032628975348	-4.656158943198238	0.00039136600600251845	-1.0519918192906463
0.00015368	0.016964718069133917	-29.6710622512422	0.002661782161151102	-4.65614582914167	0.0006013912184758025	-1.0519918427347057
4.096e-05	0.0045228235876545245	-29.67768789731428	0.000709588715377335	-4.656164296685148	0.00016032112436958229	-1.0519918307354308
7.048000000000002e-05	0.00778193047183817	-29.676418742968135	0.0012209242457680118	-4.656160786576852	0.00027584990982765033	-1.0519918397030892
1.2959999999999998e-05	0.0014311308513042253	-29.677952396469134	0.00022453001902388142	-4.656165052118864	5.072924828888981e-05	-1.0519918348998507
2.696e-05	0.002977022872667129	-29.67767796680026	0.00046706569931527833	-4.6561642978776945	0.00010552661357586028	-1.0519918379506628
2.56e-06	0.0002826981241186286	-29.6779452018723	4.435246724516275e-05	-4.6561650375828	1.002078614243997e-05	-1.0519918362671121
7.759999999999999e-06	0.0008569202569351572	-29.6778934960969	0.0001344421152895403	-4.6561648970463745	3.0375214131159103e-05	-1.0519918372190065
1.6e-07	1.766871200513142e-05	-29.677931075597584	2.7720415812656404e-06	-4.656164999823747	6.263019304050775e-07	-1.0519918366820327
1.3600000000000001e-06	0.0001501837159061416	-29.67791908316916	2.356230083415899e-05	-4.656164967549216	5.32355452328995e-06	-1.0519918369804189
0.0	0.0	-29.67792605019418	0.0	-4.656164986322949	0.0	-1.0519918368128438
8e-08	8.834357317968818e-06	-29.67792227237132	1.3860209969257472e-06	-4.65616497617302	3.1315101181105484e-07	-1.0519918369109917
