x	y	u	fx	fy
0.07300000000000001	0.425	0.9999986495435812	-1.0000005807690293	-4.7273489243367114e-08
0.07300000000000001	0.43	0.9999986364920093	-1.0000006207127874	6.710823655565528e-08
0.07840000000000001	0.435	0.9999994659909395	-0.9999992317461884	-3.937172031745926e-09
0.09	0.44	0.9999999308127154	-0.9999997581130923	3.7797154875263695e-09
0.0842	0.435	0.9999998235838462	-1.0000001156856337	-8.485096323864163e-09
0.0842	0.44	0.999999821585279	-1.0000001225427968	1.1991786825477418e-08
0.09	0.445	0.9999999330362653	-0.999999843002811	-3.33654161084837e-10
0.1024	0.45	0.99999999220345	-0.9999999509810295	6.740006750179376e-10
0.09620000000000001	0.445	0.9999999796336897	-1.0000000215273803	-1.3208565179571215e-09
0.09620000000000001	0.45	0.9999999793580318	-1.0000000225463817	1.8487589610161325e-09
0.1024	0.455	0.9999999924901425	-0.9999999697430468	3.1550900332008584e-11
0.11560000000000002	0.46	0.9999999992037357	-0.9999999905231568	1.1403784333615057e-10
0.10900000000000001	0.455	0.999999997899756	-1.0000000038248096	-1.8209520876424736e-10
0.10900000000000001	0.46	0.9999999978639202	-1.0000000039612875	2.4853034962007e-10
0.11560000000000002	0.46499999999999997	0.9999999992353674	-0.9999999943984411	2.2744460564610005e-11
0.1296	0.47	0.9999999999245615	-0.9999999982215162	1.8398172718740495e-11
0.12260000000000001	0.46499999999999997	0.9999999998031753	-1.0000000006600511	-2.3245363084424166e-11
0.12260000000000001	0.47	0.9999999997985497	-1.000000000682	2.9496106615034935e-11
0.1296	0.475	0.9999999999274708	-0.9999999989892269	6.7324671212168174e-12
0.1444	0.48	0.999999999992808	-0.9999999996659897	2.7578453129036025e-12
0.137	0.475	0.9999999999824578	-1.0000000001089369	-3.0538100654660378e-12
0.137	0.48	0.9999999999818455	-1.0000000001191054	3.166796077130784e-12
0.1444	0.485	0.9999999999930079	-0.9999999998219161	1.5542031500119277e-12
0.16000000000000003	0.49	0.9999999999989038	-0.9999999999305144	3.9187737810522293e-13
0.1522	0.485	0.9999999999980689	-1.0000000000135356	-4.682888839516725e-13
0.1522	0.49	0.9999999999979892	-1.0000000000231226	3.1068701268249814e-13
0.16000000000000003	0.495	0.9999999999988821	-0.9999999999708564	3.5894377938650066e-13
0.17639999999999997	0.5	0.9999999999994419	-0.9999999999783786	1.2220759531348972e-13
0.16820000000000002	0.495	0.9999999999993817	-0.9999999999970532	-6.558453394484937e-14
0.16820000000000002	0.5	0.9999999999993878	-1.0000000000065186	-2.304698328105305e-14
0.0	0.28	0.0	-0.9983349878972426	0.00012413610000039255
0.0004	0.29	0.07178407775184616	-0.996471350727854	0.00019894468014775178
0.0002	0.28500000000000003	0.03650879501148696	-0.9998846892933729	-3.946894435838704e-05
0.0002	0.29	0.036559342281226974	-1.001964343640562	0.00012285962183868483
0.0	0.28500000000000003	0.0	-0.9981310487615253	-5.758098994956549e-05
0.0004	0.295	0.07168340887358185	-0.9963670031025649	-0.00011182084744672076
0.0016	0.3	0.2576016995497156	-0.994149465344292	8.404065195126045e-05
0.001	0.295	0.16971876626013782	-1.0016480537278565	-5.6092484161319236e-05
0.001	0.3	0.16987493754917218	-1.0025928699929647	0.00013318231010863072
0.0016	0.305	0.25738365095405435	-0.9940119540272722	-4.870229727958602e-05
0.0036	0.31	0.4882636826757597	-0.9922873761146104	-7.942738783052588e-05
0.0026	0.305	0.383488949067139	-1.0035839554680581	5.956600490207993e-05
0.0026	0.31	0.3836558363752484	-1.0034569333733747	-5.79977561660108e-05
0.0036	0.315	0.4881185418388161	-0.9921071189705704	4.5150867608603443e-05
0.0064	0.32	0.6959524373654554	-0.9920049727501786	-0.00011298041210073578
0.005	0.315	0.60558631795407	-1.004469478205324	0.00011395865216691807
0.005	0.32	0.6056328517976083	-1.0040161982896518	-0.0001659370528469028
0.0064	0.325	0.6959808752600425	-0.9918730347532795	6.268238648826368e-05
0.010000000000000002	0.33	0.8442703265277051	-0.993316619017042	-4.983446876817714e-05
0.0082	0.325	0.7826085631750118	-1.0040679860118897	6.40644215338085e-05
0.0082	0.33	0.7825410041936186	-1.003762684417045	-0.00010711025981465522
0.010000000000000002	0.335	0.8444049192627828	-0.9933087484242805	2.575141466116702e-05
0.0144	0.34	0.9312271160041833	-0.9953919954296975	7.568093636665307e-06
0.0122	0.335	0.8967641340861938	-1.0029312850822896	-2.3972279148695576e-06
0.0122	0.34	0.8966658001663221	-1.002826799259344	-7.810902006415242e-06
0.0144	0.345	0.9313650660551597	-0.9954902116554444	-5.693601123542516e-06
0.019600000000000003	0.35	0.9738035050088828	-0.9973347996826933	2.541229735097589e-05
0.017	0.345	0.9577549017339162	-1.0017335779514982	-3.222995418837043e-05
0.017	0.35	0.9576816697287212	-1.0017313544197297	4.161885898822365e-05
0.019600000000000003	0.355	0.9738956573438997	-0.9974658090617856	-1.422797478318464e-05
0.0256	0.36	0.9913873631829926	-0.9986896450325495	2.000429818210748e-05
0.022600000000000002	0.355	0.985099373031047	-1.0008580527885518	-3.0597822600167025e-05
0.022600000000000002	0.36	0.9850604675908641	-1.0008801561325646	4.2612718860798725e-05
0.0256	0.365	0.9914341136285928	-0.9987957720204138	-1.0462482610500253e-05
0.0324	0.37	0.9975534723695962	-0.9994462291571747	1.0470129646184782e-05
0.028999999999999998	0.365	0.995467426308273	-1.0003601829289148	-1.8480052118509245e-05
0.028999999999999998	0.37	0.9954512498622592	-1.0003768743293142	2.6220217527116087e-05
0.0324	0.375	0.9975725017146718	-0.9995104558829778	-5.1392602544562595e-06
0.04000000000000001	0.38	0.9993985994861351	-0.9997967582428064	4.225246725814534e-06
0.0362	0.375	0.9988099025283835	-1.0001296261119534	-8.40887276806913e-06
0.0362	0.38	0.9988044224334389	-1.0001375647238568	1.1987555606718762e-05
0.04000000000000001	0.385	0.9994049798828725	-0.9998279652286997	-1.9227169173791337e-06
0.0484	0.39	0.999871781052107	-0.9999345498413118	1.3921232861941522e-06
0.0442	0.385	0.9997299028174931	-1.0000404092258217	-3.0513233750106604e-06
0.0442	0.39	0.9997283573976213	-1.0000432702910167	4.3515577245851485e-06
0.0484	0.395	0.9998735705202739	-0.9999471891361263	-5.73337526179184e-07
0.0576	0.4	0.9999762167150739	-0.9999813014346101	3.867358563663952e-07
0.053	0.395	0.9999469053147056	-1.0000110300029457	-9.078718711117468e-07
0.053	0.4	0.9999465375931819	-1.0000118586763456	1.2934711564808244e-06
0.0576	0.405	0.9999766410233991	-0.999985675250161	-1.3839328401357506e-07
0.06760000000000001	0.41	0.9999961455968673	-0.9999952025541617	9.278683693769652e-08
0.0626	0.405	0.9999909333518987	-1.0000026687635049	-2.2536797960821448e-07
0.0626	0.41	0.9999908587819487	-1.0000028671553538	3.205238318983554e-07
0.06760000000000001	0.415	0.9999962313898255	-0.9999965210868487	-2.6855617398416908e-08
0.07840000000000001	0.42	0.9999994511810095	-0.999998879432189	1.9662795381703757e-08
0.07300000000000001	0.415	0.9999986496186959	-1.000000580801392	-4.7303617010370554e-08
0.07300000000000001	0.42	0.9999986366111849	-1.0000006207475785	6.704293324304445e-08
0.07840000000000001	0.425	0.9999994660862446	-0.9999992317724002	-3.987937537676304e-09
0.09	0.43	0.9999999308445818	-0.9999997581290445	3.770425376817971e-09
0.0842	0.425	0.9999998236283653	-1.0000001157030216	-8.500369576467286e-09
0.0842	0.43	0.9999998216542741	-1.0000001225575172	1.1955071254240544e-08
0.09	0.435	0.9999999330845624	-0.9999998430145972	-3.589222849070051e-10
0.1024	0.44	0.9999999922161162	-0.9999999509905444	6.718914797631644e-10
0.09620000000000001	0.435	0.9999999796537552	-1.000000021534933	-1.3262153792582542e-09
0.09620000000000001	0.44	0.9999999793882557	-1.000000022550062	1.8333721049366645e-09
0.1024	0.445	0.9999999925087237	-0.9999999697473297	2.1911197930597904e-11
0.11560000000000002	0.45	0.9999999992076232	-0.9999999905306091	1.1427097738778651e-10
0.10900000000000001	0.445	0.9999999979066383	-1.0000000038285684	-1.8317161654774018e-10
0.10900000000000001	0.45	0.9999999978739894	-1.0000000039606494	2.4355017328194727e-10
0.11560000000000002	0.455	0.9999999992408937	-0.9999999943988289	1.9779811318365102e-11
0.1296	0.46	0.9999999999255131	-0.999999998229227	1.8929608240282606e-11
0.12260000000000001	0.455	0.9999999998050123	-1.0000000006635967	-2.314635124458328e-11
0.12260000000000001	0.46	0.9999999998011712	-1.000000000679757	2.811715759227754e-11
0.1296	0.46499999999999997	0.9999999999287885	-0.9999999989874491	5.935950088311708e-12
0.1444	0.47	0.9999999999930002	-0.9999999996744018	3.070736522409193e-12
0.137	0.46499999999999997	0.9999999999828535	-1.00000000011325	-2.8524953268556625e-12
0.137	0.47	0.9999999999824003	-1.000000000116225	2.8069602800828445e-12
0.1444	0.475	0.9999999999932749	-0.9999999998191945	1.3683769208968678e-12
0.16000000000000003	0.48	0.9999999999989367	-0.9999999999392606	4.837227167751751e-13
0.1522	0.475	0.9999999999981377	-1.0000000000183233	-3.813742532415824e-13
0.1522	0.48	0.9999999999980829	-1.0000000000201126	2.348259884873089e-13
0.16000000000000003	0.485	0.9999999999989578	-0.9999999999679607	2.7346242906501313e-13
0.17639999999999997	0.49	0.9999999999994532	-0.9999999999871308	7.981228598752183e-14
0.16820000000000002	0.485	0.9999999999993869	-1.000000000001899	-5.794703006509177e-14
0.16820000000000002	0.49	0.999999999999381	-1.0000000000036204	1.2103224659386019e-14
0.17639999999999997	0.495	0.9999999999994552	-0.9999999999944214	5.201586338896217e-14
0.1936	0.5	0.9999999999995116	-0.9999999999957505	3.0344119672983754e-14
0.185	0.495	0.9999999999995012	-0.9999999999990666	-5.483548265783281e-15
0.185	0.5	0.9999999999995035	-1.0000000000007394	-8.413065359812485e-15
0.0	0.27	0.0	-0.9983349878972536	0.00012413610000040868
0.0004	0.28	0.07178407775184815	-0.9964713507278806	0.00019894468014763268
0.0002	0.275	0.036508795011487724	-0.9998846892933936	-3.946894435868315e-05
0.0002	0.28	0.036559342281227994	-1.001964343640591	0.00012285962183852068
0.0	0.275	0.0	-0.9981310487615453	-5.758098994955823e-05
0.0004	0.28500000000000003	0.07168340887358546	-0.9963670031026147	-0.00011182084744939798
0.0016	0.29	0.2576016995497383	-0.9941494653443751	8.404065194076478e-05
0.001	0.28500000000000003	0.16971876626014643	-1.0016480537279049	-5.609248416757853e-05
0.001	0.29	0.16987493754918717	-1.0025928699930564	0.00013318231010223987
0.0016	0.295	0.2573836509540913	-0.9940119540274166	-4.870229729970657e-05
0.0036	0.3	0.4882636826758699	-0.9922873761148246	-7.942738788031172e-05
0.0026	0.295	0.38348894906719355	-1.0035839554681916	5.9566004871285414e-05
0.0026	0.3	0.38365583637533573	-1.003456933373605	-5.79977562028221e-05
0.0036	0.305	0.48811854183899694	-0.9921071189709392	4.515086750758746e-05
0.0064	0.31	0.6959524373658572	-0.992004972750708	-0.00011298041229087789
0.005	0.305	0.6055863179542902	-1.004469478205657	0.00011395865204107686
0.005	0.31	0.6056328517979668	-1.0040161982902194	-0.0001659370530095079
0.0064	0.315	0.6959808752607014	-0.9918730347541763	6.268238612431154e-05
0.010000000000000002	0.32	0.8442703265288948	-0.9933166190182582	-4.983446933890558e-05
0.0082	0.315	0.7826085631757225	-1.0040679860126789	6.406442113494774e-05
0.0082	0.32	0.7825410041947783	-1.003762684418375	-0.00010711026035897103
0.010000000000000002	0.325	0.8444049192647309	-0.9933087484263001	2.575141358927632e-05
0.0144	0.33	0.9312271160071731	-0.9953919954322626	7.56809218382418e-06
0.0122	0.325	0.8967641340881137	-1.0029312850840324	-2.3972289746815426e-06
0.0122	0.33	0.8966658001694623	-1.0028267992622188	-7.810903528369928e-06
0.0144	0.335	0.9313650660600519	-0.995490211659613	-5.693603803771874e-06
0.019600000000000003	0.34	0.9738035050153885	-0.9973347996875906	2.5412294159309914e-05
0.017	0.335	0.9577549017383825	-1.0017335779550083	-3.2229956610240693e-05
0.017	0.34	0.9576816697360326	-1.0017313544254032	4.1618855343548194e-05
0.019600000000000003	0.345	0.9738956573545476	-0.9974658090695839	-1.4227980602376698e-05
0.0256	0.35	0.9913873631953686	-0.9986896450409539	2.0004292092707674e-05
0.022600000000000002	0.345	0.9850993730401119	-1.0008580527949529	-3.059782742815022e-05
0.022600000000000002	0.35	0.9850604676057043	-1.0008801561426808	4.261271129378517e-05
0.0256	0.355	0.9914341136488386	-0.9987957720335024	-1.0462493656489633e-05
0.0324	0.36	0.9975534723902035	-0.9994462291700078	1.0470119525954668e-05
0.028999999999999998	0.355	0.9954674263243847	-1.0003601829393545	-1.8480060528502718e-05
0.028999999999999998	0.36	0.9954512498886269	-1.000376874345414	2.6220203798739067e-05
0.0324	0.365	0.9975725017483632	-0.9995104559024481	-5.1392786328664136e-06
0.04000000000000001	0.37	0.9993985995160581	-0.9997967582600349	4.225232154117542e-06
0.0362	0.365	0.9988099025534279	-1.000129626127021	-8.408885539872504e-06
0.0362	0.37	0.9988044224743936	-1.0001375647464303	1.198753387307178e-05
0.04000000000000001	0.375	0.9994049799317236	-0.999827965254001	-1.9227435734888704e-06
0.0484	0.38	0.9998717810896023	-0.9999345498613406	1.3921053608558247e-06
0.0442	0.375	0.9997299028512912	-1.0000404092447763	-3.0513401102638676e-06
0.0442	0.38	0.9997283574527909	-1.0000432703183804	4.351527933413955e-06
0.0484	0.385	0.9998735705812989	-0.9999471891642293	-5.733708277176918e-07
0.0576	0.39	0.9999762167548989	-0.999981301454382	3.867174875090604e-07
0.053	0.385	0.9999469053537444	-1.0000110300233174	-9.078904297537631e-07
0.053	0.39	0.9999465376566566	-1.0000118587042415	1.293436388683083e-06
0.0576	0.395	0.9999766410878058	-0.9999856752760686	-1.3842836587654937e-07
0.06760000000000001	0.4	0.999996145631806	-0.9999952025704272	9.277174893873016e-08
0.0626	0.395	0.9999909333896347	-1.0000026687817025	-2.2538487320604878e-07
0.0626	0.4	0.9999908588428323	-1.000002867178362	3.2049022679342265e-07
0.06760000000000001	0.405	0.9999962314456721	-0.9999965211060505	-2.688586060229929e-08
0.07840000000000001	0.41	0.9999994512055629	-0.999998879443272	1.96533644956831e-08
0.07300000000000001	0.405	0.9999986496483344	-1.000000580814474	-4.731573146343918e-08
0.07300000000000001	0.41	0.9999986366583622	-1.0000006207621897	6.701700662588402e-08
0.07840000000000001	0.415	0.9999994661247593	-0.999999231783646	-4.008570466413942e-09
0.09	0.42	0.999999930858025	-0.9999997581354485	3.766231353664673e-09
0.0842	0.415	0.9999998236466948	-1.0000001157103595	-8.506894209708537e-09
0.0842	0.42	0.999999821682868	-1.0000001225642507	1.1939685047706663e-08
0.09	0.425	0.9999999331051137	-0.9999998430199399	-3.697806536830639e-10
0.1024	0.43	0.9999999922217675	-0.9999999509939278	6.707246000194044e-10
0.09620000000000001	0.425	0.9999999796624741	-1.0000000215381188	-1.3287203100394367e-09
0.09620000000000001	0.43	0.9999999794015122	-1.0000000225521133	1.8265070034121105e-09
0.1024	0.435	0.9999999925171046	-0.9999999697495218	1.7532678693253785e-11
0.11560000000000002	0.44	0.9999999992094564	-0.9999999905325566	1.1419260431813786e-10
0.10900000000000001	0.435	0.9999999979098052	-1.0000000038297663	-1.8379591793231167e-10
0.10900000000000001	0.44	0.9999999978786737	-1.0000000039608652	2.4122484106854113e-10
0.11560000000000002	0.445	0.9999999992435302	-0.9999999943995425	1.8396376568703413e-11
0.1296	0.45	0.9999999999259814	-0.9999999982307443	1.9057167700360114e-11
0.12260000000000001	0.445	0.9999999998059026	-1.0000000006642622	-2.3197398787213987e-11
0.12260000000000001	0.45	0.9999999998024551	-1.000000000679431	2.748251051977617e-11
0.1296	0.455	0.9999999999294451	-0.9999999989874236	5.571868394461079e-12
0.1444	0.46	0.9999999999930956	-0.9999999996759049	3.166215931982011e-12
0.137	0.455	0.9999999999830526	-1.0000000001139555	-2.808127751169089e-12
0.137	0.46	0.999999999982682	-1.000000000115733	2.6506446838674307e-12
0.1444	0.46499999999999997	0.999999999993408	-0.999999999818812	1.2851663605460138e-12
0.16000000000000003	0.47	0.9999999999989515	-0.9999999999408211	5.250370898823797e-13
0.1522	0.46499999999999997	0.9999999999981721	-1.0000000000191436	-3.531630715972671e-13
0.1522	0.47	0.9999999999981325	-1.0000000000195712	1.994030658590143e-13
0.16000000000000003	0.475	0.9999999999989789	-0.9999999999674587	2.606317887186347e-13
0.17639999999999997	0.48	0.9999999999994522	-0.9999999999887071	8.65043519140567e-14
0.16820000000000002	0.475	0.9999999999993889	-1.0000000000027647	-5.0223259513472914e-14
0.16820000000000002	0.48	0.9999999999993852	-1.0000000000030842	6.647289615152139e-15
0.17639999999999997	0.485	0.9999999999994579	-0.9999999999939067	4.7855916185246e-14
0.1936	0.49	0.9999999999995086	-0.9999999999973115	1.562842873722722e-14
0.185	0.485	0.9999999999994974	-0.999999999999925	-7.887035827467456e-15
0.185	0.49	0.999999999999498	-1.0000000000002347	-2.1326955912557235e-15
0.1936	0.495	0.9999999999995133	-0.9999999999986181	8.739985552692471e-15
0.2116	0.5	0.9999999999995303	-0.9999999999988679	1.099095047694075e-14
0.2026	0.495	0.9999999999995228	-0.9999999999994452	-1.3031276677278317e-15
0.2026	0.5	0.9999999999995247	-0.9999999999997434	-2.7214542435348594e-15
0.0	0.26	0.0	-0.9983349878972567	0.00012413610000037154
0.0004	0.27	0.07178407775184889	-0.9964713507278918	0.00019894468014674564
0.0002	0.265	0.03650879501148792	-0.9998846892933985	-3.946894435882883e-05
0.0002	0.27	0.03655934228122836	-1.001964343640602	0.0001228596218381286
0.0	0.265	0.0	-0.9981310487615505	-5.758098994954019e-05
0.0004	0.275	0.07168340887358701	-0.9963670031026363	-0.00011182084745009352
0.0016	0.28	0.25760169954974577	-0.9941494653444036	8.404065193830441e-05
0.001	0.275	0.16971876626015	-1.0016480537279253	-5.60924841693038e-05
0.001	0.28	0.16987493754919208	-1.0025928699930864	0.0001331823101010578
0.0016	0.28500000000000003	0.25738365095410437	-0.9940119540274698	-4.870229730846636e-05
0.0036	0.29	0.4882636826759118	-0.9922873761149035	-7.942738790059334e-05
0.0026	0.28500000000000003	0.38348894906721315	-1.0035839554682409	5.9566004858366454e-05
0.0026	0.29	0.38365583637536926	-1.00345693337369	-5.799775621814406e-05
0.0036	0.295	0.48811854183906567	-0.992107118971079	4.51508674703039e-05
0.0064	0.3	0.6959524373660079	-0.9920049727509064	-0.00011298041236058102
0.005	0.295	0.6055863179543733	-1.004469478205781	0.00011395865199405413
0.005	0.3	0.6056328517981013	-1.0040161982904328	-0.0001659370530696683
0.0064	0.305	0.6959808752609477	-0.9918730347545086	6.268238598838808e-05
0.010000000000000002	0.31	0.8442703265293395	-0.993316619018713	-4.983446955424598e-05
0.0082	0.305	0.7826085631759877	-1.0040679860129724	6.406442098587478e-05
0.0082	0.31	0.7825410041952121	-1.0037626844188725	-0.00010711026056397604
0.010000000000000002	0.315	0.8444049192654598	-0.993308748427055	2.575141318925301e-05
0.0144	0.32	0.9312271160082904	-0.9953919954332197	7.568091640293381e-06
0.0122	0.315	0.8967641340888317	-1.002931285084683	-2.397229370340922e-06
0.0122	0.32	0.8966658001706352	-1.0028267992632942	-7.810904096399056e-06
0.0144	0.325	0.9313650660618796	-0.9954902116611721	-5.693604803232615e-06
0.019600000000000003	0.33	0.9738035050178198	-0.997334799689424	2.541229297011207e-05
0.017	0.325	0.9577549017400521	-1.0017335779563252	-3.222995751477697e-05
0.017	0.33	0.9576816697387627	-1.0017313544275253	4.161885398720737e-05
0.019600000000000003	0.335	0.9738956573585202	-0.9974658090725019	-1.4227982767776378e-05
0.0256	0.34	0.9913873631999888	-0.9986896450440989	2.0004289823119273e-05
0.022600000000000002	0.335	0.9850993730434968	-1.0008580527973483	-3.059782922697191e-05
0.022600000000000002	0.34	0.9850604676112406	-1.0008801561464615	4.2612708475154395e-05
0.0256	0.345	0.9914341136563913	-0.9987957720383952	-1.046249777161359e-05
0.0324	0.35	0.9975534723979046	-0.9994462291748186	1.0470115749517635e-05
0.028999999999999998	0.345	0.9954674263304015	-1.0003601829432667	-1.8480063665245438e-05
0.028999999999999998	0.35	0.995451249898467	-1.000376874351442	2.6220198684458554e-05
0.0324	0.355	0.9975725017609414	-0.9995104559097486	-5.139285479491527e-06
0.04000000000000001	0.36	0.9993985995272636	-0.9997967582665203	4.225226705029079e-06
0.0362	0.355	0.9988099025627944	-1.0001296261326782	-8.408890310591267e-06
0.0362	0.36	0.9988044224896964	-1.0001375647549111	1.1987525771113828e-05
0.04000000000000001	0.365	0.9994049799499996	-0.999827965263535	-1.922753524118707e-06
0.0484	0.37	0.9998717811037111	-0.999934549868938	1.3920986213244148e-06
0.0442	0.365	0.9997299028639736	-1.0000404092519344	-3.051346385137583e-06
0.0442	0.37	0.9997283574734728	-1.0000432703287352	4.351516798216139e-06
0.0484	0.375	0.9998735706042423	-0.999947189174934	-5.733833207198783e-07
0.0576	0.38	0.9999762167700345	-0.9999813014619896	3.867104924776423e-07
0.053	0.375	0.9999469053684963	-1.0000110300310905	-9.078974531815557e-07
0.053	0.38	0.9999465376806282	-1.0000118587149545	1.293423299306037e-06
0.0576	0.385	0.9999766411122786	-0.9999856752861462	-1.3844167605398173e-07
0.06760000000000001	0.39	0.9999961456453301	-0.9999952025768253	9.276585883492088e-08
0.0626	0.385	0.9999909334040938	-1.0000026687887824	-2.2539138620613784e-07
0.0626	0.39	0.9999908588661697	-1.000002867187442	3.2047737394211226e-07
0.06760000000000001	0.395	0.9999962314673191	-0.9999965211137781	-2.689758948090617e-08
0.07840000000000001	0.4	0.9999994512153553	-0.9999988794477506	1.9649519574571098e-08
0.07300000000000001	0.395	0.9999986496599672	-1.0000005808197208	-4.732055706512239e-08
0.07300000000000001	0.4	0.9999986366769233	-1.000000620768227	6.700679092457571e-08
0.07840000000000001	0.405	0.9999994661401818	-0.9999992317883807	-4.016865441826444e-09
0.09	0.41	0.9999999308636169	-0.9999997581380824	3.764399380948778e-09
0.0842	0.405	0.9999998236541576	-1.00000011571343	-8.509627669303932e-09
0.0842	0.41	0.9999998216945698	-1.0000001225672344	1.1933337271503453e-08
0.09	0.415	0.9999999331137234	-0.9999998430222905	-3.743663452673067e-10
0.1024	0.42	0.9999999922242422	-0.9999999509952849	6.701480322380455e-10
0.09620000000000001	0.415	0.9999999796661981	-1.0000000215395075	-1.329848781675282e-09
0.09620000000000001	0.42	0.9999999794072204	-1.000000022553134	1.8235030682303738e-09
0.1024	0.425	0.9999999925208094	-0.9999999697505285	1.5577290067700535e-11
0.11560000000000002	0.43	0.9999999992103027	-0.9999999905332255	1.1411342309102914e-10
0.10900000000000001	0.425	0.9999999979112333	-1.0000000038302612	-1.841120044506814e-10
0.10900000000000001	0.43	0.9999999978808065	-1.0000000039610575	2.401483970288636e-10
0.11560000000000002	0.435	0.9999999992447596	-0.9999999943999309	1.7748371123799873e-11
0.1296	0.44	0.9999999999262076	-0.9999999982311196	1.908701887597676e-11
0.12260000000000001	0.435	0.9999999998063251	-1.000000000664437	-2.32440889646798e-11
0.12260000000000001	0.44	0.9999999998030712	-1.0000000006793932	2.7180088605222608e-11
0.1296	0.445	0.9999999999297657	-0.9999999989875293	5.400011882122334e-12
0.1444	0.45	0.9999999999931464	-0.9999999996762	3.1956242738735905e-12
0.137	0.445	0.9999999999831501	-1.0000000001140759	-2.8018996340662725e-12
0.137	0.45	0.9999999999828227	-1.000000000115649	2.578749609733276e-12
0.1444	0.455	0.999999999993475	-0.9999999998187868	1.249331868372813e-12
0.16000000000000003	0.46	0.9999999999989564	-0.9999999999411004	5.38951379521994e-13
0.1522	0.455	0.9999999999981879	-1.0000000000192768	-3.4366833508561437e-13
0.1522	0.46	0.9999999999981556	-1.0000000000194709	1.822975554535923e-13
0.16000000000000003	0.46499999999999997	0.999999999998988	-0.9999999999673777	2.530736222208806e-13
0.17639999999999997	0.47	0.9999999999994493	-0.9999999999889881	9.098927162846728e-14
0.16820000000000002	0.46499999999999997	0.9999999999993875	-1.0000000000029132	-4.794096796084598e-14
0.16820000000000002	0.47	0.9999999999993858	-1.0000000000029825	3.1019258820486574e-15
0.17639999999999997	0.475	0.9999999999994555	-0.9999999999938125	4.764604898063736e-14
0.1936	0.48	0.9999999999995041	-0.9999999999975904	1.581324311244528e-14
0.185	0.475	0.9999999999994933	-1.000000000000077	-7.301767376771284e-15
0.185	0.48	0.999999999999494	-1.0000000000001357	-2.5413307783788487e-15
0.1936	0.485	0.9999999999995088	-0.9999999999985225	7.96810693922342e-15
0.2116	0.49	0.9999999999995267	-0.9999999999991447	3.435813328455852e-15
0.2026	0.485	0.999999999999518	-0.9999999999995949	-1.6177949026444376e-15
0.2026	0.49	0.9999999999995194	-0.9999999999996524	-6.223360589628242e-16
0.2116	0.495	0.9999999999995308	-0.999999999999376	2.3120613635118298e-15
0.2304	0.5	0.9999999999995447	-0.999999999999435	7.453245278494275e-15
0.221	0.495	0.9999999999995381	-0.9999999999995268	-9.379508388279592e-16
0.221	0.5	0.99999999999954	-0.9999999999995797	-2.0441880649148276e-15
0.0	0.25	0.0	-0.9983349878972596	0.00012413610000031782
0.0004	0.26	0.07178407775184918	-0.9964713507278938	0.00019894468014674174
0.0002	0.255	0.03650879501148807	-0.9998846892934022	-3.9468944358837944e-05
0.0002	0.26	0.036559342281228514	-1.0019643436406063	0.00012285962183812037
0.0	0.255	0.0	-0.9981310487615549	-5.7580989949532004e-05
0.0004	0.265	0.07168340887358739	-0.9963670031026425	-0.00011182084745024413
0.0016	0.27	0.25760169954974843	-0.9941494653444123	8.404065193577417e-05
0.001	0.265	0.16971876626015087	-1.00164805372793	-5.60924841700025e-05
0.001	0.27	0.16987493754919386	-1.0025928699930955	0.0001331823100993209
0.0016	0.275	0.25738365095410964	-0.9940119540274897	-4.870229731095351e-05
0.0036	0.28	0.48826368267592624	-0.9922873761149341	-7.942738790684737e-05
0.0026	0.275	0.3834889490672207	-1.003583955468257	5.956600485391257e-05
0.0026	0.28	0.38365583637538053	-1.003456933373721	-5.799775622233868e-05
0.0036	0.28500000000000003	0.4881185418390904	-0.9921071189711301	4.515086745512663e-05
0.0064	0.29	0.6959524373660653	-0.9920049727509823	-0.0001129804123878787
0.005	0.28500000000000003	0.6055863179544043	-1.0044694782058308	0.00011395865197579
0.005	0.29	0.6056328517981522	-1.0040161982905145	-0.000165937053093009
0.0064	0.295	0.6959808752610411	-0.991873034754636	6.268238593784067e-05
0.010000000000000002	0.3	0.8442703265295065	-0.993316619018882	-4.983446963197364e-05
0.0082	0.295	0.7826085631760886	-1.0040679860130854	6.406442093063307e-05
0.0082	0.3	0.7825410041953749	-1.0037626844190592	-0.00010711026063856189
0.010000000000000002	0.305	0.8444049192657315	-0.9933087484273362	2.575141304040359e-05
0.0144	0.31	0.9312271160087084	-0.9953919954335777	7.568091436269523e-06
0.0122	0.305	0.8967641340890996	-1.002931285084927	-2.3972295183342704e-06
0.0122	0.31	0.896665800171074	-1.002826799263696	-7.810904309864577e-06
0.0144	0.315	0.931365066062563	-0.995490211661757	-5.693605175915451e-06
0.019600000000000003	0.32	0.9738035050187286	-0.9973347996901126	2.541229252482059e-05
0.017	0.315	0.9577549017406765	-1.0017335779568135	-3.2229957853079506e-05
0.017	0.32	0.957681669739783	-1.0017313544283195	4.1618853480364196e-05
0.019600000000000003	0.325	0.973895657360006	-0.9974658090735928	-1.4227983576923553e-05
0.0256	0.33	0.9913873632017184	-0.99868964504528	2.0004288975053136e-05
0.022600000000000002	0.325	0.9850993730447639	-1.0008580527982476	-3.059782989910261e-05
0.022600000000000002	0.33	0.9850604676133103	-1.0008801561478793	4.261270742413145e-05
0.0256	0.335	0.9914341136592145	-0.9987957720402311	-1.0462499305108428e-05
