x	u	e	f	v
0.48305	1.0000000000000009	1.0	-1.0000000000000016	-1.0
0.4624	1.0000000000000004	1.0	-1.0000000000000004	-1.0
0.46925	1.0000000000000002	1.0	-1.0000000000000002	-1.0
0.4489	1.0000000000000013	1.0	-1.0000000000000004	-1.0
0.45565	1.0000000000000004	1.0	-0.9999999999999998	-1.0
0.4356	1.0000000000000022	1.0	-1.000000000000002	-1.0
0.44225	1.0000000000000016	1.0	-1.0000000000000009	-1.0
0.4225	1.0000000000000022	1.0	-1.000000000000002	-1.0
0.42905	1.000000000000002	1.0	-1.0000000000000022	-1.0
0.4096	1.0000000000000029	1.0	-1.0000000000000022	-1.0
0.41605	1.0000000000000022	1.0	-1.0000000000000016	-1.0
0.3969	1.0000000000000036	1.0	-1.000000000000003	-1.0
0.40325	1.000000000000003	1.0	-1.0000000000000027	-1.0
0.3844	1.0000000000000049	1.0	-1.0000000000000036	-1.0
0.39065	1.000000000000004	1.0	-1.000000000000003	-1.0
0.3721	1.0000000000000058	0.9999999999999999	-1.0000000000000056	-1.0
0.37825	1.000000000000005	1.0	-1.0000000000000044	-1.0
0.36	1.0000000000000067	0.9999999999999998	-1.0000000000000058	-1.0
0.36605	1.0000000000000058	0.9999999999999999	-1.000000000000005	-1.0
0.3481	1.0000000000000067	0.9999999999999992	-1.0000000000000073	-1.0
0.35405	1.0000000000000067	0.9999999999999996	-1.0000000000000064	-1.0
0.3364	1.0000000000000047	0.9999999999999976	-1.0000000000000064	-1.0
0.34225	1.0000000000000058	0.9999999999999987	-1.0000000000000078	-1.0
0.3249	0.9999999999999984	0.9999999999999922	-1.0000000000000058	-1.0
0.33065	1.0000000000000024	0.9999999999999957	-1.0000000000000082	-1.0
0.3136	0.999999999999981	0.999999999999976	-1.0000000000000022	-1.0
0.31925	0.9999999999999921	0.9999999999999863	-1.000000000000008	-1.0
0.3025	0.9999999999999303	0.9999999999999272	-0.9999999999999931	-1.0
0.30805	0.9999999999999625	0.9999999999999581	-1.000000000000009	-1.0
0.2916	0.999999999999783	0.9999999999997833	-0.9999999999999702	-1.0
0.29705	0.9999999999998765	0.9999999999998743	-1.0000000000000142	-1.0
0.2809	0.9999999999993614	0.9999999999993681	-0.9999999999999092	-1.0
0.28625	0.9999999999996284	0.9999999999996299	-1.000000000000029	-1.0
0.2704	0.9999999999981712	0.9999999999981942	-0.9999999999997494	-1.0
0.27565	0.9999999999989223	0.9999999999989317	-1.0000000000000733	-1.0
0.2601	0.9999999999948773	0.9999999999949417	-0.9999999999993314	-1.0
0.26525	0.9999999999969481	0.9999999999969776	-1.0000000000001914	-1.0
0.25	0.9999999999859479	0.9999999999861121	-0.9999999999982669	-1.0
0.25505	0.9999999999915399	0.9999999999916186	-1.0000000000004943	-1.0
0.2401	0.9999999999622273	0.9999999999626243	-0.9999999999956066	-1.0
0.24505	0.9999999999770229	0.9999999999772169	-1.0000000000012608	-1.0
0.2304	0.9999999999004751	0.999999999901405	-0.9999999999890938	-1.0
0.23525	0.9999999999388385	0.9999999999392953	-1.0000000000031664	-1.0
0.2209	0.9999999997429427	0.9999999997450618	-0.9999999999734803	-1.0
0.22565	0.9999999998404157	0.9999999998414577	-1.0000000000078006	-1.0
0.2116	0.999999999349141	0.9999999993538569	-0.999999999936813	-1.0
0.21625	0.9999999995918212	0.9999999995941348	-1.0000000000188485	-1.0
0.2025	0.9999999983845201	0.9999999983947719	-0.9999999998524787	-1.0
0.20705	0.9999999989765561	0.9999999989815663	-1.0000000000446307	-1.0
0.1936	0.9999999960692838	0.9999999960910616	-0.9999999996625303	-1.0
0.19805	0.9999999974844719	0.9999999974950574	-1.0000000001035576	-1.0
0.1849	0.9999999906245095	0.9999999906697125	-0.9999999992436125	-1.0
0.18925	0.9999999939390156	0.9999999939608345	-1.0000000002354235	-1.0
0.1764	0.9999999780787505	0.9999999781704221	-0.9999999983390635	-1.0
0.18065	0.9999999856846167	0.9999999857284815	-1.0000000005243352	-1.0
0.1681	0.9999999497562035	0.9999999499378198	-0.9999999964270071	-1.0
0.17225	0.999999966855941	0.9999999669419258	-1.0000000011439898	-1.0
0.16	0.999999887113377	0.9999998874648253	-0.9999999924707824	-1.0
0.16405	0.9999999247773762	0.999999924941648	-1.0000000024448787	-1.0
0.1521	0.999999751376233	0.9999997520403981	-0.9999999844592239	-1.0
0.15605	0.9999998326488477	0.9999998329545657	-1.00000000511776	-1.0
0.1444	0.9999994632397184	0.9999994644652197	-0.9999999685829314	-1.0
0.14825	0.999999635041115	0.999999635595018	-1.0000000104919213	-1.0
0.1369	0.9999988640654518	0.9999988662728613	-0.9999999377997919	-1.0
0.14065	0.9999992198251724	0.9999992208014925	-1.000000021064256	-1.0
0.1296	0.999997643544333	0.9999976474248	-0.999999879409712	-1.0
0.13325	0.9999983651774443	0.9999983668501752	-1.000000041410902	-1.0
0.1225	0.9999952082266788	0.9999952148826079	-0.9999997710788693	-1.0
0.12605	0.9999966420199474	0.999996644802762	-1.0000000797113324	-1.0
0.1156	0.9999904487008715	0.9999904598371269	-0.9999995745304407	-1.0
0.11905	0.9999932389728757	0.9999932434624779	-1.0000001502170164	-1.0
0.1089	0.9999813380879846	0.9999813562576685	-0.9999992258714129	-1.0
0.11225	0.9999866564082572	0.9999866634210381	-1.000000277118735	-1.0
0.1024	0.9999642582506483	0.9999642871503583	-0.9999986213020071	-1.0
0.10565	0.9999741859060998	0.9999741964892574	-1.000000500392783	-1.0
0.0961	0.9999329003812196	0.9999329451756972	-0.9999975968437597	-1.0
0.09925	0.9999510487481512	0.9999510641352577	-1.0000008843038122	-1.0
0.09	0.9998765225607802	0.9998765901959134	-0.9999959008624385	-1.0
0.09305	0.9999090102798083	0.9999090317487787	-1.0000015292548559	-1.0
0.0841	0.9997772707051392	0.9997773701430811	-0.999993158739696	-1.0
0.08705	0.9998342164573135	0.9998342450392109	-1.0000025875204581	-1.0
0.0784	0.999606188674252	0.9996063309593449	-0.9999888302791095	-1.0
0.08125	0.9997039192843961	0.9997039552699432	-1.0000042829717657	-1.0
0.0729	0.9993174739005873	0.9993176719472436	-0.999982162517572	-1.0
0.07565	0.9994816804281089	0.9994817226322319	-1.000006934090525	-1.0
0.0676	0.9988405028326444	0.9988407708260955	-0.9999721436517606	-1.0
0.07025	0.9991105876998669	0.9991106324803948	-1.000010978284371	-1.0
0.0625	0.9980691935355515	0.9980695458637723	-0.9999574676719915	-1.0
0.06505	0.9985040191517874	0.9985040592412799	-1.0000169937458059	-1.0
0.0576	0.9968484387037851	0.9968488884015556	-0.999936523573067	-1.0
0.06005	0.9975335873531139	0.9975336106513909	-1.0000257129665986	-1.0
0.0529	0.9949576829558662	0.9949582397403091	-0.9999074267967546	-1.0
0.05525	0.9960141427300158	0.9960141313078718	-1.0000380198537948	-1.0
0.0484	0.9920922778479168	0.9920929459484066	-0.9998681125027196	-1.0
0.05065	0.9936861594392133	0.9936860890971956	-1.0000549207604446	-1.0
0.0441	0.9878440455597401	0.987844821670085	-0.9998165086730135	-1.0
0.04625	0.9901965041893177	0.9901963449641782	-1.0000774794339375	-1.0
0.04	0.9816834893390537	0.9816843611112658	-0.9997508002153748	-1.0
0.04205	0.9850794959557071	0.9850792139309321	-1.0001067078066617	-1.0
0.0361	0.9729472076161608	0.9729481531336496	-0.9996697819301575	-1.0
0.03805	0.9777412422115981	0.9777408028339428	-1.000143409520798	-1.0
0.0324	0.9608351163190612	0.9608361049010129	-0.9995732784005816	-1.0
0.03425	0.9674513461901019	0.9674507190108966	-1.0001879814957286	-1.0
0.0289	0.9444227929007625	0.944423787388517	-0.9994625843352193	-1.0
0.03065	0.9533469937594621	0.9533461581355284	-1.0002401903496032	-1.0
0.0256	0.922694299173612	0.9226952595567003	-0.9993408536401851	-1.0
0.02725	0.9344548464034319	0.9344537972819756	-1.0002989536474338	-1.0
0.0225	0.8945998875252195	0.8946007754381357	-0.9992133456331269	-1.0
0.02405	0.9097357518007909	0.9097345043902157	-1.0003621681660475	-1.0
0.0196	0.859140795732585	0.859141579078955	-0.9990874296817797	-1.0
0.02105	0.8781557337063852	0.8781543257309197	-1.000426635098534	-1.0
0.0169	0.8154798191780992	0.8154804760070108	-0.9989722620995979	-1.0
0.01825	0.8387838654140558	0.8387823558702232	-1.0004881315204308	-1.0
0.0144	0.7630717204831254	0.7630722413178782	-0.9988780856847191	-1.0
0.01565	0.79091352291483	0.790911986826717	-1.0005416653743122	-1.0
0.0121	0.7018023324567658	0.7018027205701126	-0.9988151622910749	-1.0
0.01325	0.7341985213757033	0.7341970409110734	-1.0005819264873004	-1.0
0.01	0.6321202892441734	0.6321205588285578	-0.9987924252640801	-1.0
0.01105	0.6687904644848001	0.668789117758019	-1.0006039104946451	-1.0
0.0081	0.5551417610989421	0.5551419337770589	-0.9988160178828177	-1.0
0.00905	0.5954592652150069	0.5954581148969812	-1.000603651280529	-1.0
0.0064	0.47270747544296104	0.47270757595695145	-0.9988879478442875	-1.0
0.00725	0.5156763468411412	0.5156754310446375	-1.000578959045793	-1.0
0.0049	0.3873735537344741	0.387373605815584	-0.999005117151733	-1.0
0.00565	0.4316405256207516	0.43163985324245957	-1.0005300353808204	-1.0
0.0036	0.30232365063182154	0.302323673928969	-0.9991589666484618	-1.0
0.00425	0.3462306631085659	0.3462302148701527	-1.0004598330125252	-1.0
0.0025	0.22119920835541687	0.22119921692859512	-0.9993358994803523	-1.0
0.00305	0.26287689057491975	0.2628766256083722	-1.0003740519140947	-1.0
0.0016	0.14785620864525292	0.14785621103378865	-0.9995185262787322	-1.0
0.00205	0.1853528172470742	0.18535268358858548	-1.0002807149045487	-1.0
0.0009	0.08606881430106589	0.08606881472877181	-0.9996876345079347	-1.0
0.00125	0.11750315117367101	0.11750309741540454	-1.0001893365183956	-1.0
0.0004	0.03921056081511424	0.03921056084767682	-0.9998247112203437	-1.0
0.00065	0.06293255164237727	0.06293253662259657	-1.0001097674646562	-1.0
0.0001	0.009950166250694255	0.009950166250831893	-0.9999154099653009	-1.0
0.00025	0.024690090012520823	0.024690087971667385	-1.0000507725983738	-1.0
0.	-0.0	-0.0	-0.9999662754516156	-1.0
5.e-05	0.004987520833160495	0.00498752080731768	-1.0000168622741645	-1.0
